doc_id,sent_id,original_sent,simplified_sent
20,1,César Antonio Molina dirigirá el Centro Internacional de Lectura , César Antonio Molina dirigirá el Centro Internacional de Lectura . 
20,2,"El ex ministro de Cultura César Antonio Molina será director de el futuro Centro Internacional para la Investigación , el Desarrollo y la Innovación de la Lectura / Casa de el Lector , promovido por la Fundación Germán Sánchez Ruipérez . "," Ahora , César Antonio Molina dirigirá el Centro Internacional de Lectura . "
20,3,"Así lo ha aprobado el patronato de la entidad , que prevé poner en marcha este centro en octubre de 2011 y cuya sede está ahora en fase de construcción en el Matadero de Madrid . ", El Centro Internacional de Lectura funcionará en octubre de 2011 .  El Centro estará en el Matadero de Madrid . 
20,4,César Antonio Molina cesó como titular de Cultura en abril de el año pasado y en septiembre abandonó su escaño en el Congreso de los Diputados . , César Antonio Molina fue ministro de Cultura hasta abril de 2010 . 
20,5,Previamente a su paso por la política fue director de el Círculo de Bellas Artes y responsable de Cultura en varios medios de comunicación . ,
20,6,"La fundación que lleva el nombre de el fundador de la editorial SM aseguró en una nota que el centro "" significará la puesta en marcha de un nuevo proyecto cultural , educativo y social que , haciendo de la lectura su verdadero núcleo , pretende abrir se a todas las manifestaciones que ésta y sus soportes presentan en nuestra contemporaneidad "" . "," Sus protagonistas serán la lectura y el mundo de el libro .  El Centro de Lectura es un proyecto cultural , educativo y social . "
21,0,"Amnistía exige un cambio real en túnez , no cosmético"," Amnistía exige un cambio real en túnez , no cosmético"
21,1,"Amnistía exige un cambio real en túnez , no cosmético", Amnistía Internacional exige un cambio real en Túnez .
21,2,"Amnistía Internacional pidió a las autoridades tunecinas que , como parte de el plan de acción en materia de derechos humanos que se presentará a el nuevo Gobierno , introduzcan cambios fundamentales en el""represivo""aparato de seguridad de el país y en el sistema de justicia .", Esta organización ha pedido a el nuevo Gobierno de Túnez cambios reales en el país . La seguridad y la justicia de Túnez deben cambiar .
21,3,"El director general de Investigación y Programas Regionales de la asociación , Claudio Cordone , afirmó que la población de Túnez""se merece un cambio real , no uno meramente cosmético"".", La población de Túnez necesita cambios reales .
21,4,"""A quienes ahora ocupan el poder se les presenta una oportunidad sin precedentes de introducir reformas fundamentales y duraderas y romper con el legado de décadas de abusos de Ben Ali"", añadió .", El nuevo Gobierno puede hacer esos cambios .
21,5,"AI realizó este llamamiento mientras la agitación y la incertidumbre política atenazan a Túnez y amenazan a el nuevo Gobierno provisional , formado tras la huida , hace diez días , de el expresidente Ben Ali y su familia .",
21,6,"Amnistía propuso cambios en las fuerzas de seguridad , de manera que""ningún miembro de el aparato de seguridad debe estar por encima de la ley"", y que las autoridades condenen públicamente la tortura .", Amnistía Internacional ha propuesto que los policías estén sujetos a la ley . También ha propuesto que el Gobierno condene públicamente la tortura .
22,0,"CONDUCIR SIN CARNÉ, BEBIDO O CON EXCESO DE VELOCIDAD PUEDE SUPONER LA PÉRDIDA DEL COCHE."," Las personas que conducen sin carné, con mucha velocidad o que han bebido antes de conducir pueden perder el coche. "
22,1,"Los jueces decomisarán los coches o las motos de los conductores condenados por exceso de velocidad, por circular con una tasa de alcohol superior a la permitida o sin carné, debido a una reforma del Código Penal. "," Ha habido una reforma de las leyes.  Debido a esta reforma, los jueces quitarán el coche a las personas que conducen sin carné, con mucha velocidad o por beber alcohol antes de conducir. "
22,2,"Esta reforma prevé que todos los delitos relacionados con la seguridad vial (como exceso de velocidad o conducir bajo los efectos del alcohol, las drogas, sin carné o sin puntos) pueden conllevar el decomiso del vehículo, si bien la decisión dependerá del juez.",
22,3,"Esta situación estaba prevista inicialmente sólo para los conductores kamikazes, es decir, los que ""con manifiesto desprecio por la vida de los demás"", manejaran un vehículo ""con temeridad manifiesta y poniendo en peligro la vida o la integridad de las personas""."," Antes, los jueces sólo quitaban el coche a las personas que conducían de forma peligrosa. "
22,4,"Ahora se amplía, aunque siempre según el parecer del juez, a conducir con un exceso de velocidad superior en 60 kilómetros por hora en vía urbana o en 80 kilómetros por hora en vía interurbana, o conducir bajo la influencia de las drogas o con una tasa de alcohol superior a 1,2 gramos por litro en sangre.", Ahora los jueces también podrán quitar el coche a las personas condenadas por otras causas.  Algunas causas son conducir muy rápido dentro de las ciudades o beber alcohol o tomar drogas antes de conducir.
23,0,"ANDRÉS INIESTA, IMAGEN DE LAS PERSONAS CON ENFERMEDADES RARAS TAMBIÉN EN 2011.", Andrés Iniesta representa con su imagen la campaña de enfermedades raras en 2011.
23,1,El jugador del Fútbol Club Barcelona Andrés Iniesta colaborará de nuevo con la Federación Española de Enfermedades Raras y pondrá cara a su campaña de sensibilización de 2011. , Andrés Iniesta es jugador de fútbol en el Fútbol Club Barcelona. Andrés Iniesta ayudará este año a la Federación Española de Enfermedades Raras. También prestará su imagen a la campaña de esta Federación.
23,2,"Según informó la federación, esta iniciativa pretende reivindicar igualdad de oportunidades para las personas con patologías poco frecuentes y un trato más justo hacia ellas y sus familias.", La campaña quiere conseguir que las personas con enfermedades raras y sus familias tengan las mismas oportunidades que otras personas.
23,3,"Entre otros aspectos, la campaña reclama equidad en el acceso al tratamiento, en el ejercicio de derechos sociales básicos y en la asistencia sociosanitaria.", La campaña también quiere conseguir los mismos derechos sociales y la atención médica para estas personas.
23,4,"Se desarrollará a lo largo de febrero de 2011 en coincidencia con el Día Internacional de las Enfermedades Raras, y prevé la organización de más de 100 eventos, como talleres y charlas, durante todo el mes.", La campaña será en febrero de 2011.
23,5,"Según la federación, el acto principal tendrá lugar el 27 de febrero y consistirá en una nueva edición de la Carrera por la Esperanza de las Familias con Enfermedades Raras, a la que Iniesta también prestará su imagen.", El acto más importante de la campaña será una carrera por las familias de personas con enfermedades raras. Andrés Iniesta también será la imagen de esta carrera.
24,0,COMIENZA LA I MUESTRA DE CINE PALESTINO EN LA FILMOTECA NACIONAL., Comienza la primera exposición de Cine Palestino en Madrid.
24,1,"El estreno de la película Zindeeq en la Filmoteca Nacional de Madrid será el punto de partida de la I Muestra de Cine Palestino, con la presencia de su director, el palestino Michel Khleifi, y de la cineasta española Inés Paris. ", La primera exposición de Cine Palestino en Madrid empieza con la película Zindeeq. Michel Khleifi es de Palestina y es el director de la película Zindeeq. Michel Khleifi  estará en la exposición cuando la película Zindeeq se vea por primera vez.
24,2,"La inauguración contará también con la presencia de Musa Amer Odeh, representante de la misión diplomática palestina en España. ", También estará en la exposición la representante de Palestina en España.
24,3,"Por primera vez Madrid acoge una muestra de cine dedicada exclusivamente a la filmografía realizada por profesionales palestinos, dentro y fuera de su territorio.", Por primera vez hay una exposición de cine palestino en Madrid.
24,4,"Del 19 al 30 de noviembre se proyectarán un total de 54 películas, con el propósito, según los organizadores, de mostrar la identidad y la cultura árabe palestina a través del cine y exponer su heterogeneidad vista desde dentro, a través de la variedad de sus prácticas, géneros e historias cinematográficas.", La exposición de cine estará en Madrid desde el 19 al 30 de noviembre. En la exposición se verán más de 50 películas. El objetivo de la exposición es mostrar la cultura de Palestina.
24,5,"La programación, agregaron, pretende mostrar perspectivas diferentes de la realidad cinematográfica y temática desde los enfoques conceptuales y experimentales de innovación artística, hasta el cine sociopolítico y de activismo social.", La exposición también muestra los diferentes tipos de cine: el cine artístico y el cine social.
25,0,"Ban Ki-moon :""Las necesidades humanitarias son cada vez mayores"""," Ban Ki-moon :""Las necesidades humanitarias son cada vez mayores"""
25,1,"Ban Ki-moon :""Las necesidades humanitarias son cada vez mayores""", Ban Ki-Moon dice que las necesidades humanitarias aumentan .
25,2,"El secretario general de la ONU , Ban Ki-moon , reclamó una mayor financiación mundial para atender las necesidades humanitarias de 2011 , con un llamamiento de casi 7.400 millones de euros ( unos 5.400 millones de euros ) , la mayor petición realizada jamás por Naciones Unidas .", Es la mayor petición de dinero hecha por la ONU . Ban Ki-Moon es el secretario general de la ONU . El secretario general de la ONU ha pedido más de 7000 millones de euros para las necesidades humanitarias .
25,3,"""Las necesidades humanitarias son cada vez mayores .",
25,4,Cada vez más personas confían en nosotros para salvar la vida y llevar una vida sostenible ., Cada vez más personas dependen de la ONU para vivir .
25,5,"Se necesita más apoyo que nunca antes"", apuntó , según informó la Oficina de las Naciones Unidas para la Coordinación de Asuntos Humanitarios .", Por eso la ONU necesita más apoyo .
25,6,"Ban indicó que ,""en conjunto , todos tenemos que hacer esfuerzos adicionales para asegurar una financiación suficiente y previsible para el trabajo humanitario .", Todos tenemos que hacer un esfuerzo para financiar la acción humanitaria .
25,7,"No debemos dejar la dotación de recursos de la acción humanitaria a la casualidad"".",
25,8,"El secretario general de la ONU hizo esta petición en la Conferencia Humanitaria de Financiación , en Ginebra ( Suiza ) , después de que Naciones Unidas hiciera público el pasado mes de noviembre su""Llamamiento Humanitario 2011"", con el que pide casi 7.400 millones de dólares ( unos 5.400 millones de euros ) para ofrecer ayudar a unos 50 millones de personas .", El secretario general de la ONU pidió el dinero para ayudar a 50 millones de personas .
